Import_ID,HS_Code,Product_Description,Country_of_Origin,Quantity_tonnes,Value_EUR,CO2_Embedded_tCO2,Transport_Mode,Customs_Regime,Sector,CBAM_Subject
4888,7214.91,Steel product (7214.91),Egypt,1580.12,576174.79,37.52,Road,Inward processing,Steel,Yes
4889,2523.90,Cement product (2523.90),Egypt,282.84,141422.65,2.86,Road,Transit,Cement,Yes
4890,2804.10,Hydrogen product (2804.10),USA,1110.55,634867.25,20.72,Rail,Temporary admission,Hydrogen,Yes
4891,2716.00,Electricity product (2716.00),China,1002.1,720684.97,8.82,Air,Temporary admission,Electricity,Yes
4892,2804.10,Hydrogen product (2804.10),Turkey,1585.55,413813.42,9.96,Air,Free circulation,Hydrogen,Yes
4893,2804.10,Hydrogen product (2804.10),Saudi Arabia,379.29,245506.1,7.27,Road,Inward processing,Hydrogen,Yes
4894,7214.91,Steel product (7214.91),India,1746.32,857547.73,10.09,Rail,Inward processing,Steel,Yes
4895,2523.29,Cement product (2523.29),Egypt,1436.26,318349.03,46.86,Rail,Free circulation,Cement,Yes
4896,7601.20,Aluminium product (7601.20),Saudi Arabia,344.52,129036.57,10.9,Sea,Temporary admission,Aluminium,Yes
4897,2716.00,Electricity product (2716.00),Ukraine,1908.92,747212.5,64.96,Road,Inward processing,Electricity,Yes
4898,7208.39,Steel product (7208.39),China,389.68,262904.18,10.92,Rail,Temporary admission,Steel,Yes
4899,7606.12,Aluminium product (7606.12),USA,393.56,136418.75,3.78,Air,Transit,Aluminium,Yes
4900,7601.10,Aluminium product (7601.10),Brazil,772.1,218019.13,21.26,Rail,Free circulation,Aluminium,Yes
4901,2716.00,Electricity product (2716.00),Ukraine,1989.07,313887.09,47.6,Rail,Inward processing,Electricity,Yes
4902,2523.29,Cement product (2523.29),Ukraine,1151.6,857061.85,26.15,Rail,Free circulation,Cement,Yes
4903,7208.39,Steel product (7208.39),Saudi Arabia,1091.97,498565.46,15.74,Rail,Temporary admission,Steel,Yes
4904,2523.29,Cement product (2523.29),Brazil,121.5,50498.74,0.83,Road,Transit,Cement,Yes
4905,2804.10,Hydrogen product (2804.10),Saudi Arabia,1105.48,386631.53,26.17,Road,Temporary admission,Hydrogen,Yes
4906,2804.10,Hydrogen product (2804.10),USA,277.25,209659.08,10.07,Rail,Inward processing,Hydrogen,Yes
4907,2804.10,Hydrogen product (2804.10),China,388.09,144850.24,10.27,Air,Inward processing,Hydrogen,Yes
4908,2804.10,Hydrogen product (2804.10),China,200.42,76253.61,2.76,Air,Free circulation,Hydrogen,Yes
4909,3102.10,Fertiliser product (3102.10),Egypt,1831.88,1289885.17,46.34,Air,Inward processing,Fertiliser,Yes
4910,2716.00,Electricity product (2716.00),USA,1045.49,789315.43,39.35,Sea,Free circulation,Electricity,Yes
4911,7606.12,Aluminium product (7606.12),Turkey,1938.97,448864.33,20.59,Sea,Inward processing,Aluminium,Yes
4912,3102.60,Fertiliser product (3102.60),Russia,1356.71,680976.72,7.66,Rail,Transit,Fertiliser,Yes
4913,7601.10,Aluminium product (7601.10),Saudi Arabia,133.33,96964.54,4.72,Rail,Free circulation,Aluminium,Yes
4914,2523.21,Cement product (2523.21),USA,720.97,525719.0,18.59,Road,Free circulation,Cement,Yes
4915,3102.60,Fertiliser product (3102.60),Egypt,1613.75,690410.98,14.47,Road,Transit,Fertiliser,Yes
4916,7606.12,Aluminium product (7606.12),China,873.12,390498.44,21.2,Sea,Temporary admission,Aluminium,Yes
4917,3102.10,Fertiliser product (3102.10),Egypt,220.11,174857.85,2.98,Sea,Temporary admission,Fertiliser,Yes
4918,7601.20,Aluminium product (7601.20),USA,405.12,199489.96,9.64,Sea,Temporary admission,Aluminium,Yes
4919,2523.29,Cement product (2523.29),South Africa,885.24,576937.37,20.43,Air,Inward processing,Cement,Yes
4920,3102.30,Fertiliser product (3102.30),Turkey,1223.29,758972.12,7.19,Air,Inward processing,Fertiliser,Yes
4921,2716.00,Electricity product (2716.00),China,1145.58,830232.08,6.43,Sea,Temporary admission,Electricity,Yes
4922,2804.10,Hydrogen product (2804.10),Ukraine,816.31,613904.17,14.17,Road,Inward processing,Hydrogen,Yes
4923,7606.12,Aluminium product (7606.12),China,922.87,727223.32,11.05,Air,Temporary admission,Aluminium,Yes
4924,2804.10,Hydrogen product (2804.10),USA,139.86,99108.25,4.95,Air,Free circulation,Hydrogen,Yes
4925,2523.29,Cement product (2523.29),Russia,949.43,459746.92,32.52,Air,Temporary admission,Cement,Yes
4926,2523.21,Cement product (2523.21),Turkey,1479.73,476986.31,8.27,Road,Transit,Cement,Yes
4927,2804.10,Hydrogen product (2804.10),South Africa,964.6,683219.44,35.07,Road,Temporary admission,Hydrogen,Yes
4928,2804.10,Hydrogen product (2804.10),USA,1912.89,1380563.52,48.4,Rail,Transit,Hydrogen,Yes
4929,2523.21,Cement product (2523.21),USA,894.77,584868.56,27.64,Air,Free circulation,Cement,Yes
4930,2523.21,Cement product (2523.21),Turkey,1080.91,223491.97,40.44,Rail,Free circulation,Cement,Yes
4931,2716.00,Electricity product (2716.00),Saudi Arabia,916.65,353979.94,24.78,Road,Inward processing,Electricity,Yes
4932,2523.21,Cement product (2523.21),South Africa,1350.94,387648.38,46.33,Sea,Transit,Cement,Yes
4933,7207.20,Steel product (7207.20),South Africa,586.97,159271.11,11.28,Air,Transit,Steel,Yes
4934,2716.00,Electricity product (2716.00),Egypt,1463.81,1138182.27,48.78,Road,Inward processing,Electricity,Yes
4935,2716.00,Electricity product (2716.00),USA,1881.29,454131.69,14.09,Rail,Transit,Electricity,Yes
4936,7214.91,Steel product (7214.91),USA,1119.83,379278.99,38.05,Air,Temporary admission,Steel,Yes
4937,2804.10,Hydrogen product (2804.10),Saudi Arabia,1347.26,1052174.1,18.75,Sea,Free circulation,Hydrogen,Yes
4938,3102.30,Fertiliser product (3102.30),India,976.71,464724.78,13.06,Road,Transit,Fertiliser,Yes
4939,2523.29,Cement product (2523.29),China,1184.29,518879.95,24.44,Road,Inward processing,Cement,Yes
4940,2523.90,Cement product (2523.90),Turkey,731.85,117830.84,17.03,Sea,Inward processing,Cement,Yes
4941,7208.39,Steel product (7208.39),China,677.14,102151.93,10.68,Air,Temporary admission,Steel,Yes
4942,7207.20,Steel product (7207.20),China,564.47,229028.79,5.43,Road,Transit,Steel,Yes
4943,2523.21,Cement product (2523.21),China,1020.29,612261.98,27.61,Air,Temporary admission,Cement,Yes
4944,2804.10,Hydrogen product (2804.10),Saudi Arabia,1609.47,714291.46,37.29,Rail,Transit,Hydrogen,Yes
4945,2716.00,Electricity product (2716.00),Brazil,1622.7,694524.95,47.96,Road,Free circulation,Electricity,Yes
4946,2716.00,Electricity product (2716.00),Turkey,874.86,368778.45,27.65,Rail,Transit,Electricity,Yes
4947,2716.00,Electricity product (2716.00),India,357.93,132463.05,4.6,Rail,Temporary admission,Electricity,Yes
4948,2804.10,Hydrogen product (2804.10),Turkey,724.63,217203.23,18.32,Rail,Temporary admission,Hydrogen,Yes
4949,2804.10,Hydrogen product (2804.10),Egypt,1598.36,1056993.05,28.38,Sea,Temporary admission,Hydrogen,Yes
4950,2804.10,Hydrogen product (2804.10),Turkey,1977.63,1060020.23,37.53,Road,Free circulation,Hydrogen,Yes
4951,2804.10,Hydrogen product (2804.10),South Africa,1672.72,1044476.66,52.23,Rail,Free circulation,Hydrogen,Yes
4952,7601.20,Aluminium product (7601.20),USA,400.32,181909.73,14.08,Rail,Transit,Aluminium,Yes
4953,7214.91,Steel product (7214.91),Russia,1013.04,601993.23,25.91,Rail,Transit,Steel,Yes
4954,7214.91,Steel product (7214.91),China,1686.29,564847.36,42.4,Air,Transit,Steel,Yes
4955,2804.10,Hydrogen product (2804.10),Russia,255.24,152796.11,7.82,Rail,Transit,Hydrogen,Yes
4956,3102.10,Fertiliser product (3102.10),Turkey,95.25,56127.41,1.86,Air,Temporary admission,Fertiliser,Yes
4957,2716.00,Electricity product (2716.00),Turkey,256.95,108674.41,3.03,Sea,Inward processing,Electricity,Yes
4958,2523.21,Cement product (2523.21),Egypt,836.96,334633.66,25.81,Rail,Free circulation,Cement,Yes
4959,2523.90,Cement product (2523.90),Saudi Arabia,1550.69,844457.12,8.98,Air,Inward processing,Cement,Yes
4960,7601.20,Aluminium product (7601.20),Saudi Arabia,1862.73,1110283.26,11.54,Air,Inward processing,Aluminium,Yes
4961,2523.90,Cement product (2523.90),China,1639.48,459338.03,41.43,Road,Temporary admission,Cement,Yes
4962,2716.00,Electricity product (2716.00),Turkey,938.6,396929.44,33.92,Road,Temporary admission,Electricity,Yes
4963,2804.10,Hydrogen product (2804.10),Saudi Arabia,880.35,175166.48,33.57,Sea,Transit,Hydrogen,Yes
4964,7601.20,Aluminium product (7601.20),Russia,1841.87,1095693.92,39.37,Rail,Free circulation,Aluminium,Yes
4965,7601.20,Aluminium product (7601.20),Brazil,194.79,129337.89,1.49,Road,Inward processing,Aluminium,Yes
4966,2716.00,Electricity product (2716.00),Turkey,146.52,73157.36,1.55,Road,Inward processing,Electricity,Yes
4967,2523.29,Cement product (2523.29),Egypt,25.38,10787.1,0.25,Road,Inward processing,Cement,Yes
4968,2716.00,Electricity product (2716.00),China,329.43,65883.34,4.01,Rail,Inward processing,Electricity,Yes
4969,2804.10,Hydrogen product (2804.10),India,1433.81,968972.74,29.88,Air,Free circulation,Hydrogen,Yes
4970,2804.10,Hydrogen product (2804.10),South Africa,1018.04,174314.69,7.56,Rail,Free circulation,Hydrogen,Yes
4971,2716.00,Electricity product (2716.00),Turkey,522.56,263126.71,16.14,Road,Free circulation,Electricity,Yes
4972,2523.21,Cement product (2523.21),Russia,1213.96,491511.9,11.1,Road,Inward processing,Cement,Yes
4973,2804.10,Hydrogen product (2804.10),Saudi Arabia,1563.74,604324.42,48.1,Air,Transit,Hydrogen,Yes
4974,2804.10,Hydrogen product (2804.10),China,1030.83,649557.25,37.89,Sea,Inward processing,Hydrogen,Yes
4975,2523.90,Cement product (2523.90),Saudi Arabia,1842.85,917406.49,42.21,Air,Free circulation,Cement,Yes
4976,7606.12,Aluminium product (7606.12),Saudi Arabia,538.7,408479.99,11.33,Road,Inward processing,Aluminium,Yes
4977,7601.10,Aluminium product (7601.10),South Africa,263.91,113813.35,2.49,Road,Transit,Aluminium,Yes
4978,2716.00,Electricity product (2716.00),Saudi Arabia,1010.04,519997.97,16.99,Air,Temporary admission,Electricity,Yes
4979,2523.21,Cement product (2523.21),Ukraine,152.58,116460.85,4.89,Rail,Temporary admission,Cement,Yes
4980,2523.90,Cement product (2523.90),USA,1679.37,652375.55,53.12,Rail,Transit,Cement,Yes
4981,3102.30,Fertiliser product (3102.30),Ukraine,975.89,273936.49,9.13,Road,Inward processing,Fertiliser,Yes
4982,3102.30,Fertiliser product (3102.30),China,696.65,166784.19,27.82,Air,Free circulation,Fertiliser,Yes
4983,7208.39,Steel product (7208.39),Turkey,107.89,47120.24,2.25,Sea,Temporary admission,Steel,Yes
4984,7214.91,Steel product (7214.91),India,608.26,317133.7,6.23,Road,Transit,Steel,Yes
4985,7601.20,Aluminium product (7601.20),Russia,1569.99,574759.24,40.34,Rail,Inward processing,Aluminium,Yes
4986,7601.20,Aluminium product (7601.20),Egypt,1434.12,1043863.5,49.12,Road,Transit,Aluminium,Yes
4987,2523.90,Cement product (2523.90),Russia,1220.53,491209.09,27.6,Air,Transit,Cement,Yes
4988,2523.21,Cement product (2523.21),South Africa,1539.78,1109264.6,13.29,Road,Transit,Cement,Yes
4989,7208.39,Steel product (7208.39),USA,775.86,507781.59,15.6,Rail,Inward processing,Steel,Yes
4990,2804.10,Hydrogen product (2804.10),Russia,671.13,280102.65,17.52,Road,Temporary admission,Hydrogen,Yes
4991,7214.91,Steel product (7214.91),China,1999.61,940706.68,24.59,Rail,Transit,Steel,Yes
4992,7601.10,Aluminium product (7601.10),Brazil,334.06,59304.78,8.2,Rail,Free circulation,Aluminium,Yes
4993,2716.00,Electricity product (2716.00),Egypt,1093.7,309956.82,32.09,Road,Temporary admission,Electricity,Yes
4994,7207.20,Steel product (7207.20),China,1484.8,472780.86,25.31,Air,Free circulation,Steel,Yes
4995,3102.10,Fertiliser product (3102.10),Ukraine,1981.04,779087.37,62.66,Sea,Free circulation,Fertiliser,Yes
4996,2716.00,Electricity product (2716.00),Russia,910.92,606375.89,29.07,Rail,Temporary admission,Electricity,Yes
4997,2716.00,Electricity product (2716.00),Egypt,1338.83,944686.38,50.71,Sea,Inward processing,Electricity,Yes
4998,3102.10,Fertiliser product (3102.10),Ukraine,1164.17,354320.72,22.06,Air,Temporary admission,Fertiliser,Yes
4999,2523.90,Cement product (2523.90),Ukraine,1519.03,870517.0,17.05,Rail,Inward processing,Cement,Yes
5000,2523.90,Cement product (2523.90),Russia,111.97,66501.79,1.54,Rail,Free circulation,Cement,Yes
5001,3901.10,Chemicals product (3901.10),Egypt,1004.34,550426.59,6.09,Sea,Free circulation,Chemicals,No
5002,8501.10,Electronics product (8501.10),Turkey,175.77,37148.66,0.52,Road,Transit,Electronics,No
5003,8501.10,Electronics product (8501.10),USA,523.15,229789.47,2.9,Sea,Transit,Electronics,No
5004,2905.11,Chemicals product (2905.11),Brazil,414.29,58221.38,1.05,Sea,Transit,Chemicals,No
5005,0402.21,Food product (0402.21),Saudi Arabia,1968.92,750410.88,17.34,Rail,Transit,Food,No
5006,2905.11,Chemicals product (2905.11),Russia,1699.02,691351.18,12.51,Rail,Transit,Chemicals,No
5007,8413.70,Machinery product (8413.70),South Africa,393.58,201921.51,1.36,Air,Temporary admission,Machinery,No
5008,5208.39,Textiles product (5208.39),USA,1665.8,250260.6,13.26,Road,Transit,Textiles,No
5009,5208.39,Textiles product (5208.39),Russia,208.87,131319.4,0.78,Road,Transit,Textiles,No
5010,8413.70,Machinery product (8413.70),Egypt,1312.24,515055.99,5.64,Road,Inward processing,Machinery,No
5011,8407.10,Machinery product (8407.10),Egypt,1294.43,865344.3,1.78,Air,Transit,Machinery,No
5012,8413.70,Machinery product (8413.70),Brazil,1838.52,855737.28,15.2,Sea,Inward processing,Machinery,No
5013,1006.30,Food product (1006.30),USA,773.91,296489.4,6.83,Rail,Free circulation,Food,No
5014,8429.52,Machinery product (8429.52),Egypt,835.55,351595.88,0.99,Road,Inward processing,Machinery,No
5015,0402.21,Food product (0402.21),Turkey,325.61,157924.73,2.43,Road,Inward processing,Food,No
5016,8517.12,Electronics product (8517.12),Ukraine,1169.38,217488.33,5.86,Sea,Temporary admission,Electronics,No
5017,2915.21,Chemicals product (2915.21),India,716.64,284790.45,6.33,Sea,Inward processing,Chemicals,No
5018,2915.21,Chemicals product (2915.21),Turkey,1553.96,233705.8,14.01,Rail,Inward processing,Chemicals,No
5019,8407.10,Machinery product (8407.10),India,948.82,518356.77,2.14,Rail,Temporary admission,Machinery,No
5020,0402.21,Food product (0402.21),Ukraine,1344.73,325149.81,6.65,Road,Inward processing,Food,No
5021,8471.30,Electronics product (8471.30),South Africa,43.56,8318.5,0.08,Road,Temporary admission,Electronics,No
5022,8413.70,Machinery product (8413.70),Saudi Arabia,487.09,77939.69,3.52,Sea,Inward processing,Machinery,No
5023,5208.39,Textiles product (5208.39),USA,67.79,31904.98,0.15,Road,Temporary admission,Textiles,No
5024,8501.10,Electronics product (8501.10),China,1890.87,1247702.75,5.73,Air,Transit,Electronics,No
5025,1701.99,Food product (1701.99),India,1232.7,143983.29,11.57,Air,Temporary admission,Food,No
5026,0402.21,Food product (0402.21),Turkey,1050.74,132323.78,4.29,Rail,Temporary admission,Food,No
5027,8413.70,Machinery product (8413.70),Turkey,162.93,54706.46,1.15,Air,Temporary admission,Machinery,No
5028,8413.70,Machinery product (8413.70),South Africa,945.08,312096.89,1.96,Rail,Temporary admission,Machinery,No
5029,3901.10,Chemicals product (3901.10),China,497.43,79631.57,4.11,Sea,Temporary admission,Chemicals,No
5030,3901.10,Chemicals product (3901.10),Saudi Arabia,279.13,127624.94,1.14,Rail,Transit,Chemicals,No
5031,0402.21,Food product (0402.21),China,459.7,222348.18,2.35,Air,Free circulation,Food,No
5032,6203.42,Textiles product (6203.42),China,806.29,367435.39,4.37,Rail,Transit,Textiles,No
5033,5208.39,Textiles product (5208.39),Brazil,613.93,267327.7,4.31,Rail,Inward processing,Textiles,No
5034,1006.30,Food product (1006.30),South Africa,63.12,23955.49,0.1,Rail,Free circulation,Food,No
5035,8501.10,Electronics product (8501.10),Egypt,380.95,166210.48,3.35,Road,Temporary admission,Electronics,No
5036,2905.11,Chemicals product (2905.11),Ukraine,1766.78,250823.41,8.43,Road,Inward processing,Chemicals,No
5037,8407.10,Machinery product (8407.10),South Africa,1170.18,220276.96,9.23,Rail,Transit,Machinery,No
5038,2915.21,Chemicals product (2915.21),China,1491.03,957248.13,1.6,Sea,Temporary admission,Chemicals,No
5039,1701.99,Food product (1701.99),China,441.2,263092.87,3.1,Sea,Temporary admission,Food,No
5040,1006.30,Food product (1006.30),USA,1789.84,240389.46,11.41,Rail,Free circulation,Food,No
5041,8471.30,Electronics product (8471.30),Brazil,1142.4,138692.67,6.42,Sea,Temporary admission,Electronics,No
5042,2915.21,Chemicals product (2915.21),Egypt,1222.95,262660.19,4.23,Air,Inward processing,Chemicals,No
5043,3901.10,Chemicals product (3901.10),India,1284.29,489289.53,11.2,Air,Transit,Chemicals,No
5044,8407.10,Machinery product (8407.10),India,691.34,179745.49,6.82,Air,Transit,Machinery,No
5045,8429.52,Machinery product (8429.52),India,1823.16,214031.05,14.47,Air,Temporary admission,Machinery,No
5046,1006.30,Food product (1006.30),India,229.57,26742.87,0.8,Air,Transit,Food,No
5047,6109.10,Textiles product (6109.10),Russia,546.0,323008.83,4.04,Sea,Free circulation,Textiles,No
5048,5208.39,Textiles product (5208.39),South Africa,1963.4,1034530.66,9.35,Rail,Temporary admission,Textiles,No
5049,1701.99,Food product (1701.99),Russia,1400.87,980154.33,10.35,Road,Inward processing,Food,No
5050,2905.11,Chemicals product (2905.11),Egypt,1525.75,1011601.25,3.09,Sea,Free circulation,Chemicals,No
5051,1701.99,Food product (1701.99),Turkey,1412.52,862320.26,13.55,Rail,Free circulation,Food,No
5052,2915.21,Chemicals product (2915.21),Turkey,429.83,172945.28,3.06,Sea,Temporary admission,Chemicals,No
5053,0402.21,Food product (0402.21),Russia,502.46,231274.16,1.67,Road,Temporary admission,Food,No
5054,5208.39,Textiles product (5208.39),Saudi Arabia,673.58,245796.9,3.88,Rail,Free circulation,Textiles,No
5055,8429.52,Machinery product (8429.52),South Africa,904.24,358004.27,3.33,Air,Temporary admission,Machinery,No
5056,3901.10,Chemicals product (3901.10),Turkey,326.34,41905.31,0.9,Air,Transit,Chemicals,No
5057,8407.10,Machinery product (8407.10),India,1168.07,667749.72,2.95,Rail,Free circulation,Machinery,No
5058,6203.42,Textiles product (6203.42),South Africa,226.03,124220.26,0.85,Air,Transit,Textiles,No
5059,8429.52,Machinery product (8429.52),Russia,1903.48,1006161.98,7.5,Rail,Inward processing,Machinery,No
5060,8407.10,Machinery product (8407.10),Saudi Arabia,586.19,242811.05,1.0,Sea,Transit,Machinery,No
5061,8501.10,Electronics product (8501.10),Ukraine,244.18,50182.59,1.95,Rail,Transit,Electronics,No
5062,6109.10,Textiles product (6109.10),Ukraine,1032.58,109804.84,7.29,Road,Free circulation,Textiles,No
5063,6203.42,Textiles product (6203.42),USA,853.14,346811.15,2.5,Rail,Free circulation,Textiles,No
5064,6109.10,Textiles product (6109.10),Brazil,1108.05,761775.45,1.84,Road,Transit,Textiles,No
5065,3901.10,Chemicals product (3901.10),Saudi Arabia,575.0,141334.17,1.86,Rail,Temporary admission,Chemicals,No
5066,5208.39,Textiles product (5208.39),India,763.63,451202.9,7.04,Rail,Transit,Textiles,No
5067,8407.10,Machinery product (8407.10),Brazil,412.41,175591.79,2.78,Rail,Temporary admission,Machinery,No
5068,3901.10,Chemicals product (3901.10),China,1048.44,377905.83,2.86,Road,Inward processing,Chemicals,No
5069,6109.10,Textiles product (6109.10),South Africa,981.56,334445.86,8.01,Sea,Free circulation,Textiles,No
5070,0402.21,Food product (0402.21),India,1529.57,275933.22,2.75,Sea,Transit,Food,No
5071,8517.12,Electronics product (8517.12),Turkey,1817.23,765608.15,15.85,Air,Temporary admission,Electronics,No
5072,0402.21,Food product (0402.21),India,125.72,52288.13,0.74,Sea,Inward processing,Food,No
5073,6203.42,Textiles product (6203.42),Saudi Arabia,1722.8,273177.5,5.45,Road,Inward processing,Textiles,No
5074,8429.52,Machinery product (8429.52),USA,819.01,507380.7,7.74,Air,Inward processing,Machinery,No
5075,8471.30,Electronics product (8471.30),South Africa,1985.52,1341250.71,2.09,Road,Inward processing,Electronics,No
